transaction_id,transaction_date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
TX00815401,2025-06-04,INV0009,4,Bakery,S019,Night,Sample,30,BATCH7655
TX00815500,2025-06-05,INV0009,5,Dairy,S005,Night,Sample,0,BATCH1878
TX00815600,2025-06-06,INV0009,5,Beverage,S013,Evening,Routine,21,BATCH5192
TX00815601,2025-06-06,INV0009,14,Snack,S003,Night,Routine,7,BATCH6559
TX00815602,2025-06-06,INV0009,1,Frozen,S013,Night,Routine,6,BATCH9668
TX00815700,2025-06-07,INV0009,8,Produce,S012,Night,Sample,0,BATCH2777
TX00815701,2025-06-07,INV0009,0,Frozen,S009,Evening,Routine,0,BATCH4205
TX00815702,2025-06-07,INV0009,0,Snack,S002,Night,Routine,0,BATCH7031
TX00815800,2025-06-08,INV0009,0,Produce,S004,Morning,Sample,0,BATCH8352
TX00815900,2025-06-09,INV0009,17,Beverage,S019,Night,Sample,13,BATCH9987
TX00815901,2025-06-09,INV0009,13,Beverage,S015,Night,Sample,0,BATCH2987
TX00816000,2025-06-10,INV0009,6,Bakery,S006,Evening,Routine,28,BATCH3599
TX00816001,2025-06-10,INV0009,16,Beverage,S010,Evening,Routine,12,BATCH2831
TX00816002,2025-06-10,INV0009,12,Produce,S020,Morning,Sample,0,BATCH5470
TX00816100,2025-06-11,INV0009,13,Dairy,S008,Evening,Spoilage,25,BATCH1952
TX00816200,2025-06-12,INV0009,8,Produce,S008,Morning,Routine,15,BATCH6291
TX00816201,2025-06-12,INV0009,11,Snack,S001,Morning,Spoilage,4,BATCH9856
TX00816300,2025-06-13,INV0009,13,Bakery,S018,Evening,Spoilage,0,BATCH1810
TX00816301,2025-06-13,INV0009,0,Produce,S003,Evening,Sample,0,BATCH3227
TX00816302,2025-06-13,INV0009,0,Beverage,S004,Morning,Routine,0,BATCH9345
TX00816400,2025-06-14,INV0009,8,Dairy,S008,Evening,Sample,34,BATCH6301
TX00816500,2025-06-15,INV0009,11,Bakery,S016,Evening,Sample,10,BATCH3249
TX00816600,2025-06-16,INV0009,17,Dairy,S018,Night,Routine,8,BATCH9741
TX00816601,2025-06-16,INV0009,3,Produce,S014,Evening,Spoilage,5,BATCH5294
TX00816602,2025-06-16,INV0009,5,Bakery,S017,Evening,Spoilage,0,BATCH1354
TX00816700,2025-06-17,INV0009,7,Snack,S007,Night,Spoilage,30,BATCH6418
TX00816800,2025-06-18,INV0009,6,Frozen,S015,Night,Sample,26,BATCH1723
TX00816900,2025-06-19,INV0009,9,Frozen,S016,Evening,Routine,29,BATCH4405
TX00816901,2025-06-19,INV0009,2,Bakery,S010,Evening,Routine,27,BATCH5521
TX00817000,2025-06-20,INV0009,6,Dairy,S012,Night,Sample,0,BATCH4555
TX00817001,2025-06-20,INV0009,0,Beverage,S018,Evening,Spoilage,0,BATCH7620
TX00817100,2025-06-21,INV0009,11,Dairy,S015,Night,Routine,5,BATCH7515
TX00817101,2025-06-21,INV0009,5,Beverage,S014,Morning,Routine,0,BATCH7792
TX00817102,2025-06-21,INV0009,0,Produce,S017,Evening,Spoilage,0,BATCH1199
TX00817200,2025-06-22,INV0009,10,Bakery,S018,Evening,Sample,32,BATCH8575
TX00817201,2025-06-22,INV0009,2,Snack,S010,Night,Spoilage,30,BATCH3792
TX00817202,2025-06-22,INV0009,2,Snack,S016,Morning,Sample,28,BATCH7838
TX00817300,2025-06-23,INV0009,10,Bakery,S003,Evening,Spoilage,13,BATCH6189
TX00817301,2025-06-23,INV0009,5,Frozen,S014,Evening,Routine,8,BATCH4684
TX00817400,2025-06-24,INV0009,3,Bakery,S016,Morning,Routine,1,BATCH2020
TX00817401,2025-06-24,INV0009,1,Dairy,S014,Evening,Sample,0,BATCH7935
TX00817402,2025-06-24,INV0009,0,Snack,S002,Evening,Sample,0,BATCH6484
TX00817500,2025-06-25,INV0009,5,Produce,S018,Morning,Routine,24,BATCH5241
TX00817501,2025-06-25,INV0009,4,Beverage,S001,Morning,Routine,20,BATCH3345
TX00817600,2025-06-26,INV0009,3,Beverage,S012,Night,Sample,53,BATCH6258
TX00817601,2025-06-26,INV0009,3,Beverage,S003,Morning,Routine,50,BATCH4511
TX00817700,2025-06-27,INV0009,1,Bakery,S015,Night,Sample,74,BATCH1489
TX00817701,2025-06-27,INV0009,3,Beverage,S012,Night,Spoilage,71,BATCH6880
TX00817800,2025-06-28,INV0009,9,Beverage,S020,Morning,Sample,65,BATCH4160
TX00817801,2025-06-28,INV0009,12,Dairy,S015,Morning,Routine,53,BATCH6452
TX00817802,2025-06-28,INV0009,11,Beverage,S009,Morning,Sample,42,BATCH3669
TX00817900,2025-06-29,INV0009,1,Dairy,S020,Evening,Sample,70,BATCH6539
TX00817901,2025-06-29,INV0009,1,Bakery,S003,Evening,Sample,69,BATCH9354
TX00817902,2025-06-29,INV0009,13,Bakery,S013,Evening,Routine,56,BATCH1592
TX00818000,2025-06-30,INV0009,8,Beverage,S007,Evening,Routine,70,BATCH2974
TX00818001,2025-06-30,INV0009,6,Dairy,S002,Night,Spoilage,64,BATCH7714
TX00818100,2025-07-01,INV0009,12,Bakery,S006,Evening,Routine,80,BATCH3587
TX00818101,2025-07-01,INV0009,18,Bakery,S020,Evening,Routine,62,BATCH8864
TX00818102,2025-07-01,INV0009,12,Dairy,S015,Night,Routine,50,BATCH6733
TX00818200,2025-07-02,INV0009,11,Frozen,S004,Morning,Routine,47,BATCH4832
TX00818300,2025-07-03,INV0009,6,Bakery,S017,Evening,Sample,61,BATCH7210
TX00818400,2025-07-04,INV0009,14,Produce,S019,Morning,Sample,57,BATCH2724
TX00818401,2025-07-04,INV0009,8,Snack,S015,Night,Spoilage,49,BATCH6699
TX00818402,2025-07-04,INV0009,10,Dairy,S005,Evening,Spoilage,39,BATCH6063
TX00818500,2025-07-05,INV0009,6,Beverage,S019,Morning,Routine,65,BATCH7988
TX00818600,2025-07-06,INV0009,8,Bakery,S003,Night,Sample,78,BATCH4163
TX00818700,2025-07-07,INV0009,8,Snack,S013,Night,Routine,70,BATCH8976
TX00818800,2025-07-08,INV0009,19,Bakery,S017,Morning,Routine,53,BATCH6125
TX00818801,2025-07-08,INV0009,5,Snack,S002,Evening,Spoilage,48,BATCH7456
TX00818802,2025-07-08,INV0009,19,Produce,S007,Evening,Sample,29,BATCH2194
TX00818900,2025-07-09,INV0009,3,Snack,S010,Evening,Sample,59,BATCH6137
TX00818901,2025-07-09,INV0009,6,Dairy,S012,Evening,Routine,53,BATCH2504
TX00818902,2025-07-09,INV0009,4,Dairy,S003,Night,Spoilage,49,BATCH9944
TX00819000,2025-07-10,INV0009,15,Beverage,S017,Night,Routine,59,BATCH3133
TX00819001,2025-07-10,INV0009,4,Produce,S003,Night,Sample,55,BATCH8747
TX00819002,2025-07-10,INV0009,13,Frozen,S018,Evening,Routine,42,BATCH5412
TX00819100,2025-07-11,INV0009,9,Snack,S010,Night,Routine,44,BATCH3571
TX00819200,2025-07-12,INV0009,10,Snack,S018,Evening,Sample,72,BATCH9684
TX00819300,2025-07-13,INV0009,4,Dairy,S005,Morning,Routine,91,BATCH1315
TX00819400,2025-07-14,INV0009,9,Beverage,S002,Night,Sample,98,BATCH6024
TX00819500,2025-07-15,INV0009,15,Produce,S017,Night,Routine,117,BATCH5760
TX00819501,2025-07-15,INV0009,14,Snack,S005,Night,Sample,103,BATCH3130
TX00819502,2025-07-15,INV0009,1,Snack,S019,Morning,Spoilage,102,BATCH4344
TX00819600,2025-07-16,INV0009,2,Bakery,S016,Evening,Spoilage,111,BATCH1428
TX00819700,2025-07-17,INV0009,4,Beverage,S011,Morning,Routine,111,BATCH5194
TX00819800,2025-07-18,INV0009,9,Dairy,S005,Night,Routine,141,BATCH7586
TX00819801,2025-07-18,INV0009,17,Beverage,S015,Evening,Routine,124,BATCH4995
TX00819900,2025-07-19,INV0009,13,Snack,S004,Evening,Spoilage,102,BATCH2220
TX00819901,2025-07-19,INV0009,2,Frozen,S015,Evening,Spoilage,100,BATCH4283
TX00819902,2025-07-19,INV0009,8,Snack,S016,Night,Spoilage,92,BATCH7718
TX00820000,2025-07-20,INV0009,19,Snack,S011,Morning,Spoilage,53,BATCH2457
TX00820100,2025-07-21,INV0009,3,Dairy,S006,Night,Sample,50,BATCH9099
TX00820200,2025-07-22,INV0009,4,Beverage,S014,Evening,Sample,37,BATCH1168
TX00820300,2025-07-23,INV0009,18,Frozen,S010,Evening,Spoilage,6,BATCH4842
TX00820400,2025-07-24,INV0009,12,Beverage,S009,Morning,Sample,2,BATCH2261
TX00820401,2025-07-24,INV0009,2,Snack,S013,Morning,Sample,0,BATCH2656
TX00820500,2025-07-25,INV0009,12,Produce,S011,Morning,Routine,13,BATCH6370
TX00820501,2025-07-25,INV0009,8,Beverage,S003,Night,Routine,5,BATCH1898
TX00820502,2025-07-25,INV0009,5,Snack,S001,Evening,Sample,0,BATCH6199
TX00820600,2025-07-26,INV0009,2,Beverage,S016,Night,Spoilage,4,BATCH6574
TX00820601,2025-07-26,INV0009,4,Snack,S009,Night,Spoilage,0,BATCH8694
TX00820602,2025-07-26,INV0009,0,Beverage,S020,Night,Spoilage,0,BATCH6864
TX00820700,2025-07-27,INV0009,4,Produce,S009,Night,Sample,0,BATCH6696
TX00820701,2025-07-27,INV0009,0,Bakery,S001,Evening,Routine,0,BATCH9460
TX00820800,2025-07-28,INV0009,1,Beverage,S018,Evening,Sample,19,BATCH7998
TX00820801,2025-07-28,INV0009,16,Beverage,S005,Morning,Routine,3,BATCH2617
TX00820900,2025-07-29,INV0009,3,Beverage,S015,Evening,Spoilage,2,BATCH8145
TX00820901,2025-07-29,INV0009,2,Produce,S005,Night,Spoilage,0,BATCH2204
TX00820902,2025-07-29,INV0009,0,Dairy,S002,Night,Spoilage,0,BATCH5573
TX00821000,2025-07-30,INV0009,9,Snack,S007,Morning,Spoilage,0,BATCH6640
TX00821001,2025-07-30,INV0009,0,Beverage,S009,Evening,Routine,0,BATCH6901
TX00821100,2025-07-31,INV0009,1,Produce,S012,Morning,Routine,7,BATCH3007
TX00821200,2025-08-01,INV0009,3,Bakery,S011,Night,Routine,9,BATCH8216
TX00821300,2025-08-02,INV0009,3,Snack,S011,Morning,Routine,35,BATCH9748
TX00821400,2025-08-03,INV0009,11,Snack,S010,Evening,Sample,39,BATCH1950
TX00821401,2025-08-03,INV0009,10,Produce,S012,Evening,Spoilage,29,BATCH3687
TX00821500,2025-08-04,INV0009,16,Frozen,S009,Evening,Sample,11,BATCH7247
TX00821600,2025-08-05,INV0009,19,Produce,S007,Night,Routine,1,BATCH8380
TX00821700,2025-08-06,INV0009,8,Dairy,S002,Morning,Spoilage,11,BATCH9864
TX00821701,2025-08-06,INV0009,2,Bakery,S010,Evening,Sample,9,BATCH5676
TX00821800,2025-08-07,INV0009,0,Frozen,S013,Evening,Sample,0,BATCH4863
TX00821801,2025-08-07,INV0009,0,Bakery,S013,Night,Spoilage,0,BATCH8687
TX00821802,2025-08-07,INV0009,0,Frozen,S014,Evening,Routine,0,BATCH8521
TX00821900,2025-08-08,INV0009,0,Beverage,S019,Night,Sample,0,BATCH1132
TX00821901,2025-08-08,INV0009,0,Produce,S019,Evening,Spoilage,0,BATCH6511
TX00822000,2025-08-09,INV0009,2,Bakery,S019,Morning,Routine,24,BATCH8958
TX00822001,2025-08-09,INV0009,18,Dairy,S001,Night,Sample,6,BATCH4126
TX00822002,2025-08-09,INV0009,6,Dairy,S005,Night,Sample,0,BATCH2272
TX00822100,2025-08-10,INV0009,0,Produce,S015,Morning,Spoilage,0,BATCH9733
TX00822101,2025-08-10,INV0009,0,Frozen,S009,Evening,Sample,0,BATCH2373
TX00822200,2025-08-11,INV0009,5,Produce,S001,Evening,Routine,0,BATCH5686
TX00822201,2025-08-11,INV0009,0,Beverage,S013,Morning,Sample,0,BATCH5233
TX00822202,2025-08-11,INV0009,0,Beverage,S003,Evening,Routine,0,BATCH8237
TX00822300,2025-08-12,INV0009,6,Dairy,S007,Night,Sample,21,BATCH9718
TX00822400,2025-08-13,INV0009,2,Produce,S003,Evening,Spoilage,19,BATCH2894
TX00822500,2025-08-14,INV0009,2,Frozen,S009,Night,Routine,26,BATCH6823
TX00822501,2025-08-14,INV0009,17,Produce,S007,Evening,Sample,9,BATCH2794
TX00822502,2025-08-14,INV0009,8,Bakery,S009,Evening,Routine,1,BATCH7407
TX00822600,2025-08-15,INV0009,2,Bakery,S012,Night,Spoilage,25,BATCH1700
TX00822601,2025-08-15,INV0009,9,Bakery,S020,Morning,Spoilage,16,BATCH8615
TX00822700,2025-08-16,INV0009,3,Dairy,S009,Evening,Routine,44,BATCH9932
TX00822800,2025-08-17,INV0009,4,Dairy,S017,Night,Sample,51,BATCH4766
TX00822900,2025-08-18,INV0009,16,Produce,S019,Evening,Sample,44,BATCH4157
TX00823000,2025-08-19,INV0009,16,Snack,S008,Evening,Spoilage,35,BATCH8601
TX00823100,2025-08-20,INV0009,2,Dairy,S017,Evening,Routine,21,BATCH6949
TX00823101,2025-08-20,INV0009,11,Bakery,S004,Night,Routine,10,BATCH2775
TX00823200,2025-08-21,INV0009,14,Beverage,S004,Night,Routine,18,BATCH8762
TX00823201,2025-08-21,INV0009,11,Beverage,S007,Night,Routine,7,BATCH1754
TX00823202,2025-08-21,INV0009,7,Bakery,S012,Night,Spoilage,0,BATCH7552
TX00823300,2025-08-22,INV0009,9,Beverage,S014,Evening,Sample,8,BATCH8402
TX00823301,2025-08-22,INV0009,4,Frozen,S018,Morning,Spoilage,4,BATCH9734
TX00823400,2025-08-23,INV0009,1,Dairy,S002,Morning,Routine,0,BATCH5748
TX00823401,2025-08-23,INV0009,0,Frozen,S010,Evening,Routine,0,BATCH8197
TX00823500,2025-08-24,INV0009,8,Frozen,S006,Night,Routine,1,BATCH5231
TX00823501,2025-08-24,INV0009,1,Beverage,S017,Morning,Spoilage,0,BATCH9209
TX00823600,2025-08-25,INV0009,4,Bakery,S020,Morning,Routine,35,BATCH6186
TX00823601,2025-08-25,INV0009,3,Frozen,S014,Night,Sample,32,BATCH8680
TX00823602,2025-08-25,INV0009,15,Frozen,S004,Morning,Sample,17,BATCH2034
TX00823700,2025-08-26,INV0009,2,Bakery,S015,Night,Routine,0,BATCH6647
TX00823800,2025-08-27,INV0009,10,Beverage,S010,Night,Sample,0,BATCH6230
TX00823801,2025-08-27,INV0009,0,Snack,S020,Night,Sample,0,BATCH4407
TX00823802,2025-08-27,INV0009,0,Bakery,S004,Evening,Sample,0,BATCH5168
TX00823900,2025-08-28,INV0009,10,Snack,S012,Night,Spoilage,4,BATCH7897
TX00824000,2025-08-29,INV0009,17,Dairy,S004,Evening,Sample,25,BATCH2989
TX00824100,2025-08-30,INV0009,13,Dairy,S014,Evening,Spoilage,18,BATCH8385
TX00824101,2025-08-30,INV0009,11,Frozen,S004,Evening,Spoilage,7,BATCH7394
TX00824200,2025-08-31,INV0009,2,Produce,S002,Night,Routine,19,BATCH6608
TX00824300,2025-09-01,INV0009,2,Beverage,S015,Evening,Sample,25,BATCH8305
TX00824301,2025-09-01,INV0009,3,Dairy,S002,Night,Sample,22,BATCH9875
TX00824400,2025-09-02,INV0009,17,Snack,S010,Evening,Routine,20,BATCH4927
TX00824500,2025-09-03,INV0009,7,Beverage,S012,Morning,Spoilage,20,BATCH5691
TX00824600,2025-09-04,INV0009,6,Frozen,S009,Morning,Routine,11,BATCH7774
TX00824700,2025-09-05,INV0009,10,Produce,S004,Morning,Spoilage,18,BATCH5065
TX00824800,2025-09-06,INV0009,17,Snack,S005,Night,Spoilage,4,BATCH9963
TX00824801,2025-09-06,INV0009,4,Snack,S009,Morning,Sample,0,BATCH5159
TX00824900,2025-09-07,INV0009,6,Frozen,S008,Night,Sample,1,BATCH1222
TX00824901,2025-09-07,INV0009,1,Frozen,S004,Night,Sample,0,BATCH3296
TX00824902,2025-09-07,INV0009,0,Produce,S002,Evening,Spoilage,0,BATCH5582
TX00825000,2025-09-08,INV0009,1,Beverage,S011,Night,Routine,12,BATCH4292
TX00825001,2025-09-08,INV0009,8,Bakery,S001,Morning,Spoilage,4,BATCH7048
TX00825100,2025-09-09,INV0009,15,Snack,S015,Morning,Sample,30,BATCH1287
TX00825101,2025-09-09,INV0009,8,Produce,S010,Morning,Sample,22,BATCH2940
TX00825200,2025-09-10,INV0009,13,Bakery,S017,Night,Routine,14,BATCH3619
TX00825201,2025-09-10,INV0009,11,Frozen,S020,Morning,Routine,3,BATCH1633
TX00825202,2025-09-10,INV0009,3,Beverage,S019,Morning,Routine,0,BATCH2323
TX00825300,2025-09-11,INV0009,17,Beverage,S008,Night,Routine,6,BATCH5349
TX00825301,2025-09-11,INV0009,6,Beverage,S010,Morning,Sample,0,BATCH6256
TX00825302,2025-09-11,INV0009,0,Beverage,S010,Morning,Spoilage,0,BATCH6613
TX00825400,2025-09-12,INV0009,3,Produce,S004,Evening,Sample,17,BATCH9063
TX00825500,2025-09-13,INV0009,4,Produce,S009,Morning,Routine,53,BATCH9791
TX00825501,2025-09-13,INV0009,1,Dairy,S011,Morning,Sample,52,BATCH4895
TX00825502,2025-09-13,INV0009,2,Snack,S011,Morning,Sample,50,BATCH5702
TX00825600,2025-09-14,INV0009,11,Dairy,S018,Night,Spoilage,69,BATCH3159
TX00825601,2025-09-14,INV0009,12,Bakery,S013,Morning,Sample,57,BATCH7209
TX00825602,2025-09-14,INV0009,17,Snack,S002,Evening,Spoilage,40,BATCH5139
TX00825700,2025-09-15,INV0009,5,Bakery,S008,Night,Sample,39,BATCH1792
TX00825800,2025-09-16,INV0009,16,Frozen,S012,Morning,Spoilage,22,BATCH9263
TX00825801,2025-09-16,INV0009,11,Produce,S018,Morning,Sample,11,BATCH7764
TX00825900,2025-09-17,INV0009,18,Produce,S009,Morning,Sample,18,BATCH1398
TX00825901,2025-09-17,INV0009,2,Beverage,S005,Morning,Routine,16,BATCH6709
TX00826000,2025-09-18,INV0009,6,Produce,S007,Morning,Routine,32,BATCH2323
TX00826001,2025-09-18,INV0009,2,Beverage,S014,Morning,Spoilage,30,BATCH9717
TX00826100,2025-09-19,INV0009,8,Snack,S014,Night,Sample,46,BATCH1661
TX00826200,2025-09-20,INV0009,2,Snack,S015,Evening,Sample,81,BATCH5370
TX00826201,2025-09-20,INV0009,14,Snack,S009,Morning,Sample,67,BATCH7359
TX00826300,2025-09-21,INV0009,12,Dairy,S005,Morning,Sample,71,BATCH9945
TX00826301,2025-09-21,INV0009,6,Produce,S007,Night,Sample,65,BATCH6715
TX00826302,2025-09-21,INV0009,19,Produce,S009,Morning,Spoilage,46,BATCH2385
TX00826400,2025-09-22,INV0009,14,Produce,S001,Morning,Spoilage,41,BATCH4793
TX00826500,2025-09-23,INV0009,13,Produce,S015,Night,Routine,24,BATCH4652
TX00826600,2025-09-24,INV0009,8,Snack,S019,Night,Sample,7,BATCH2529
TX00826601,2025-09-24,INV0009,7,Produce,S005,Morning,Spoilage,0,BATCH1960
TX00826602,2025-09-24,INV0009,0,Frozen,S002,Morning,Spoilage,0,BATCH1740
TX00826700,2025-09-25,INV0009,11,Dairy,S008,Night,Routine,11,BATCH6096
TX00826701,2025-09-25,INV0009,6,Beverage,S003,Evening,Sample,5,BATCH8367
TX00826800,2025-09-26,INV0009,11,Bakery,S005,Night,Sample,24,BATCH7718
TX00826900,2025-09-27,INV0009,17,Produce,S020,Evening,Sample,2,BATCH7858
TX00826901,2025-09-27,INV0009,2,Beverage,S014,Morning,Routine,0,BATCH3550
TX00826902,2025-09-27,INV0009,0,Produce,S013,Night,Spoilage,0,BATCH5769
TX00827000,2025-09-28,INV0009,0,Snack,S017,Night,Sample,0,BATCH9140
TX00827001,2025-09-28,INV0009,0,Bakery,S005,Morning,Spoilage,0,BATCH9553
TX00827002,2025-09-28,INV0009,0,Produce,S020,Night,Routine,0,BATCH1944
TX00827100,2025-09-29,INV0009,1,Bakery,S009,Night,Spoilage,0,BATCH6063
TX00827101,2025-09-29,INV0009,0,Beverage,S013,Evening,Spoilage,0,BATCH5721
TX00827200,2025-09-30,INV0009,5,Snack,S003,Night,Sample,0,BATCH3556
TX00827201,2025-09-30,INV0009,0,Bakery,S020,Morning,Sample,0,BATCH1794
TX00827300,2025-10-01,INV0009,0,Frozen,S016,Evening,Routine,0,BATCH1349
TX00827301,2025-10-01,INV0009,0,Bakery,S020,Evening,Spoilage,0,BATCH9190
TX00827302,2025-10-01,INV0009,0,Snack,S012,Morning,Sample,0,BATCH9480
TX00827400,2025-10-02,INV0009,15,Bakery,S015,Morning,Sample,7,BATCH5623
TX00827401,2025-10-02,INV0009,7,Bakery,S002,Night,Spoilage,0,BATCH9244
TX00827402,2025-10-02,INV0009,0,Dairy,S001,Night,Spoilage,0,BATCH1570
TX00827500,2025-10-03,INV0009,8,Frozen,S001,Morning,Sample,16,BATCH3700
TX00827600,2025-10-04,INV0009,4,Produce,S015,Morning,Routine,18,BATCH4818
TX00827601,2025-10-04,INV0009,18,Dairy,S016,Morning,Sample,0,BATCH5541
TX00827700,2025-10-05,INV0009,11,Frozen,S001,Evening,Spoilage,3,BATCH6886
TX00827701,2025-10-05,INV0009,3,Produce,S010,Night,Sample,0,BATCH1917
TX00827800,2025-10-06,INV0009,12,Bakery,S017,Morning,Spoilage,1,BATCH2393
TX00827801,2025-10-06,INV0009,1,Produce,S004,Morning,Spoilage,0,BATCH9826
TX00827802,2025-10-06,INV0009,0,Beverage,S008,Night,Routine,0,BATCH7031
TX00827900,2025-10-07,INV0009,0,Produce,S007,Night,Spoilage,0,BATCH5183
TX00828000,2025-10-08,INV0009,2,Produce,S017,Night,Sample,40,BATCH5493
TX00828001,2025-10-08,INV0009,3,Beverage,S011,Evening,Sample,37,BATCH3728
TX00828002,2025-10-08,INV0009,16,Dairy,S005,Evening,Sample,21,BATCH6241
TX00828100,2025-10-09,INV0009,3,Bakery,S010,Morning,Routine,55,BATCH5380
TX00828200,2025-10-10,INV0009,18,Frozen,S015,Night,Routine,43,BATCH2185
TX00828300,2025-10-11,INV0009,16,Bakery,S010,Night,Spoilage,42,BATCH6694
TX00828301,2025-10-11,INV0009,4,Bakery,S016,Night,Sample,38,BATCH9050
TX00828400,2025-10-12,INV0009,8,Frozen,S019,Evening,Spoilage,3,BATCH5489
TX00828500,2025-10-13,INV0009,10,Frozen,S020,Night,Sample,0,BATCH7961
TX00828501,2025-10-13,INV0009,0,Frozen,S019,Evening,Routine,0,BATCH5385
TX00828600,2025-10-14,INV0009,9,Beverage,S001,Morning,Spoilage,2,BATCH1390
TX00828700,2025-10-15,INV0009,2,Beverage,S015,Morning,Sample,0,BATCH6516
TX00828800,2025-10-16,INV0009,2,Bakery,S016,Evening,Routine,25,BATCH1138
TX00828801,2025-10-16,INV0009,4,Snack,S012,Night,Sample,21,BATCH2836
TX00828900,2025-10-17,INV0009,7,Dairy,S019,Evening,Sample,32,BATCH9960
TX00828901,2025-10-17,INV0009,6,Beverage,S004,Night,Spoilage,26,BATCH5324
TX00829000,2025-10-18,INV0009,10,Snack,S003,Morning,Routine,48,BATCH2796
TX00829001,2025-10-18,INV0009,16,Snack,S011,Night,Sample,32,BATCH6777
TX00829002,2025-10-18,INV0009,15,Snack,S008,Night,Routine,17,BATCH4995
TX00829100,2025-10-19,INV0009,3,Snack,S005,Night,Sample,0,BATCH5829
TX00829101,2025-10-19,INV0009,0,Beverage,S004,Night,Spoilage,0,BATCH1606
TX00829200,2025-10-20,INV0009,4,Snack,S004,Night,Spoilage,0,BATCH3945
TX00829201,2025-10-20,INV0009,0,Snack,S006,Morning,Routine,0,BATCH5638
TX00829300,2025-10-21,INV0009,0,Produce,S019,Morning,Routine,0,BATCH4193
TX00829400,2025-10-22,INV0009,14,Frozen,S011,Night,Routine,18,BATCH3774
TX00829401,2025-10-22,INV0009,5,Dairy,S018,Night,Routine,13,BATCH7498
TX00829402,2025-10-22,INV0009,10,Dairy,S015,Night,Spoilage,3,BATCH6108
TX00829500,2025-10-23,INV0009,0,Beverage,S006,Morning,Spoilage,0,BATCH2418
TX00829501,2025-10-23,INV0009,0,Bakery,S015,Night,Sample,0,BATCH1761
TX00829600,2025-10-24,INV0009,0,Bakery,S014,Night,Sample,0,BATCH2138
TX00829700,2025-10-25,INV0009,2,Snack,S012,Night,Sample,33,BATCH1033
TX00829701,2025-10-25,INV0009,6,Bakery,S019,Morning,Routine,27,BATCH8533
TX00829702,2025-10-25,INV0009,16,Produce,S001,Night,Spoilage,11,BATCH6080
TX00829800,2025-10-26,INV0009,8,Dairy,S013,Morning,Spoilage,22,BATCH2594
TX00829801,2025-10-26,INV0009,17,Beverage,S009,Evening,Routine,5,BATCH1098
TX00829802,2025-10-26,INV0009,5,Snack,S014,Night,Sample,0,BATCH7151
TX00829900,2025-10-27,INV0009,5,Beverage,S006,Night,Spoilage,0,BATCH5373
TX00830000,2025-10-28,INV0009,5,Frozen,S006,Evening,Spoilage,0,BATCH1120
TX00830001,2025-10-28,INV0009,0,Dairy,S002,Night,Sample,0,BATCH7311
TX00830100,2025-10-29,INV0009,0,Beverage,S003,Night,Sample,0,BATCH1382
TX00830200,2025-10-30,INV0009,12,Produce,S010,Evening,Spoilage,7,BATCH8018
TX00830201,2025-10-30,INV0009,7,Bakery,S012,Evening,Spoilage,0,BATCH4932
TX00830202,2025-10-30,INV0009,0,Frozen,S013,Evening,Routine,0,BATCH9735
TX00830300,2025-10-31,INV0009,13,Dairy,S010,Morning,Sample,2,BATCH7815
TX00830400,2025-11-01,INV0009,0,Bakery,S020,Evening,Spoilage,0,BATCH3899
TX00830401,2025-11-01,INV0009,0,Bakery,S008,Night,Routine,0,BATCH2073
TX00830402,2025-11-01,INV0009,0,Dairy,S002,Evening,Spoilage,0,BATCH7281
TX00830500,2025-11-02,INV0009,14,Beverage,S001,Night,Spoilage,18,BATCH8927
TX00830600,2025-11-03,INV0009,4,Frozen,S004,Night,Sample,24,BATCH8421
TX00830700,2025-11-04,INV0009,10,Bakery,S010,Morning,Spoilage,1,BATCH8512
TX00830800,2025-11-05,INV0009,0,Beverage,S006,Night,Sample,0,BATCH6771
TX00830900,2025-11-06,INV0009,16,Dairy,S013,Morning,Sample,2,BATCH5197
TX00830901,2025-11-06,INV0009,2,Produce,S003,Morning,Routine,0,BATCH9450
TX00830902,2025-11-06,INV0009,0,Dairy,S008,Night,Spoilage,0,BATCH5554
TX00831000,2025-11-07,INV0009,16,Snack,S005,Night,Spoilage,25,BATCH4760
TX00831100,2025-11-08,INV0009,9,Dairy,S012,Morning,Spoilage,0,BATCH7491
TX00831101,2025-11-08,INV0009,0,Frozen,S004,Evening,Routine,0,BATCH5468
TX00831200,2025-11-09,INV0009,8,Bakery,S006,Morning,Sample,0,BATCH8968
TX00831300,2025-11-10,INV0009,0,Bakery,S013,Evening,Spoilage,0,BATCH9100
TX00831400,2025-11-11,INV0009,6,Beverage,S004,Morning,Spoilage,17,BATCH4882
TX00831401,2025-11-11,INV0009,9,Produce,S001,Evening,Spoilage,8,BATCH9031
TX00831500,2025-11-12,INV0009,1,Bakery,S016,Morning,Routine,2,BATCH5237
TX00831501,2025-11-12,INV0009,2,Bakery,S020,Evening,Routine,0,BATCH5871
TX00831600,2025-11-13,INV0009,10,Dairy,S015,Morning,Sample,0,BATCH2000
TX00831601,2025-11-13,INV0009,0,Bakery,S011,Evening,Spoilage,0,BATCH2585
TX00831700,2025-11-14,INV0009,2,Snack,S004,Night,Spoilage,26,BATCH7064
TX00831800,2025-11-15,INV0009,5,Frozen,S007,Evening,Spoilage,17,BATCH7139
TX00831801,2025-11-15,INV0009,13,Bakery,S008,Evening,Sample,4,BATCH4396
TX00831802,2025-11-15,INV0009,4,Snack,S020,Night,Routine,0,BATCH8917
