Date,Product_ID,Category,Region,Consumption_Units
2022-03-07,P0008,Furniture,West,10
2022-03-07,P0009,Clothing,East,32
2022-03-07,P0010,Electronics,South,140
2022-03-07,P0011,Toys,South,13
2022-03-07,P0012,Clothing,North,127
2022-03-07,P0013,Furniture,East,19
2022-03-07,P0014,Electronics,East,283
2022-03-07,P0015,Electronics,East,74
2022-03-07,P0016,Toys,East,130
2022-03-07,P0017,Furniture,North,23
2022-03-07,P0018,Groceries,West,49
2022-03-07,P0019,Toys,North,10
2022-03-07,P0020,Toys,West,172
2022-03-08,P0001,Clothing,West,32
2022-03-08,P0002,Electronics,East,294
2022-03-08,P0003,Groceries,North,7
2022-03-08,P0004,Furniture,North,299
2022-03-08,P0005,Clothing,East,19
2022-03-08,P0006,Toys,East,53
2022-03-08,P0007,Groceries,West,471
2022-03-08,P0008,Toys,West,28
2022-03-08,P0009,Furniture,South,37
2022-03-08,P0010,Furniture,West,316
2022-03-08,P0011,Clothing,West,103
2022-03-08,P0012,Clothing,North,38
2022-03-08,P0013,Electronics,East,19
2022-03-08,P0014,Toys,West,136
2022-03-08,P0015,Groceries,East,236
2022-03-08,P0016,Clothing,South,285
2022-03-08,P0017,Clothing,East,2
2022-03-08,P0018,Electronics,West,101
2022-03-08,P0019,Clothing,East,40
2022-03-08,P0020,Electronics,South,29
2022-03-08,P0001,Electronics,West,121
2022-03-08,P0002,Furniture,North,417
2022-03-08,P0003,Clothing,North,59
2022-03-08,P0004,Toys,East,71
2022-03-08,P0005,Furniture,North,196
2022-03-08,P0006,Toys,West,201
2022-03-08,P0007,Furniture,North,66
2022-03-08,P0008,Toys,West,224
2022-03-08,P0009,Groceries,South,182
2022-03-08,P0010,Groceries,North,178
2022-03-08,P0011,Clothing,West,54
2022-03-08,P0012,Furniture,East,327
2022-03-08,P0013,Electronics,North,80
2022-03-08,P0014,Furniture,West,57
2022-03-08,P0015,Electronics,West,262
2022-03-08,P0016,Furniture,North,217
2022-03-08,P0017,Clothing,North,22
2022-03-08,P0018,Clothing,South,145
2022-03-08,P0019,Furniture,South,53
2022-03-08,P0020,Electronics,West,207
2022-03-08,P0001,Clothing,North,13
2022-03-08,P0002,Furniture,North,0
2022-03-08,P0003,Toys,North,40
2022-03-08,P0004,Furniture,West,242
2022-03-08,P0005,Clothing,West,372
2022-03-08,P0006,Toys,West,122
2022-03-08,P0007,Furniture,North,2
2022-03-08,P0008,Electronics,South,9
2022-03-08,P0009,Toys,West,100
2022-03-08,P0010,Groceries,South,84
2022-03-08,P0011,Groceries,East,233
2022-03-08,P0012,Clothing,North,9
2022-03-08,P0013,Clothing,West,131
2022-03-08,P0014,Furniture,West,101
2022-03-08,P0015,Electronics,East,376
2022-03-08,P0016,Groceries,North,192
2022-03-08,P0017,Electronics,South,46
2022-03-08,P0018,Groceries,South,159
2022-03-08,P0019,Furniture,West,55
2022-03-08,P0020,Furniture,East,361
2022-03-08,P0001,Groceries,East,89
2022-03-08,P0002,Furniture,North,17
2022-03-08,P0003,Toys,North,232
2022-03-08,P0004,Groceries,South,88
2022-03-08,P0005,Furniture,South,385
2022-03-08,P0006,Groceries,North,38
2022-03-08,P0007,Furniture,North,329
2022-03-08,P0008,Toys,North,51
2022-03-08,P0009,Groceries,West,227
2022-03-08,P0010,Toys,East,474
2022-03-08,P0011,Toys,West,85
2022-03-08,P0012,Clothing,West,138
2022-03-08,P0013,Furniture,East,20
2022-03-08,P0014,Furniture,North,239
2022-03-08,P0015,Furniture,North,142
2022-03-08,P0016,Furniture,West,42
2022-03-08,P0017,Furniture,East,172
2022-03-08,P0018,Clothing,North,24
2022-03-08,P0019,Groceries,West,254
2022-03-08,P0020,Groceries,North,70
2022-03-08,P0001,Electronics,South,318
2022-03-08,P0002,Electronics,East,17
2022-03-08,P0003,Toys,North,93
2022-03-08,P0004,Groceries,South,206
2022-03-08,P0005,Electronics,South,256
2022-03-08,P0006,Groceries,West,11
2022-03-08,P0007,Groceries,South,170
2022-03-08,P0008,Toys,East,28
2022-03-08,P0009,Furniture,North,214
2022-03-08,P0010,Furniture,North,0
2022-03-08,P0011,Electronics,North,93
2022-03-08,P0012,Groceries,North,33
2022-03-08,P0013,Electronics,East,306
2022-03-08,P0014,Electronics,West,120
2022-03-08,P0015,Clothing,West,405
2022-03-08,P0016,Clothing,East,139
2022-03-08,P0017,Furniture,East,25
2022-03-08,P0018,Clothing,West,138
2022-03-08,P0019,Furniture,South,286
2022-03-08,P0020,Toys,North,442
2022-03-09,P0001,Clothing,South,26
2022-03-09,P0002,Furniture,South,58
2022-03-09,P0003,Furniture,East,314
2022-03-09,P0004,Groceries,North,25
2022-03-09,P0005,Clothing,South,234
2022-03-09,P0006,Toys,West,66
2022-03-09,P0007,Electronics,West,300
2022-03-09,P0008,Toys,North,305
2022-03-09,P0009,Groceries,West,128
2022-03-09,P0010,Toys,West,82
2022-03-09,P0011,Groceries,East,36
2022-03-09,P0012,Toys,North,74
2022-03-09,P0013,Electronics,North,4
2022-03-09,P0014,Clothing,South,147
2022-03-09,P0015,Toys,East,91
2022-03-09,P0016,Toys,North,100
2022-03-09,P0017,Electronics,North,69
2022-03-09,P0018,Furniture,West,223
2022-03-09,P0019,Toys,East,377
2022-03-09,P0020,Groceries,West,440
2022-03-09,P0001,Toys,West,71
2022-03-09,P0002,Electronics,East,3
2022-03-09,P0003,Toys,North,133
2022-03-09,P0004,Electronics,North,141
2022-03-09,P0005,Groceries,East,152
2022-03-09,P0006,Groceries,South,240
2022-03-09,P0007,Electronics,South,136
2022-03-09,P0008,Toys,South,5
2022-03-09,P0009,Furniture,East,444
2022-03-09,P0010,Electronics,West,62
2022-03-09,P0011,Toys,South,86
2022-03-09,P0012,Electronics,East,77
2022-03-09,P0013,Groceries,North,188
2022-03-09,P0014,Electronics,East,116
2022-03-09,P0015,Electronics,East,75
2022-03-09,P0016,Electronics,West,96
2022-03-09,P0017,Toys,South,138
2022-03-09,P0018,Groceries,North,225
2022-03-09,P0019,Furniture,West,275
2022-03-09,P0020,Toys,West,176
2022-03-09,P0001,Electronics,East,36
2022-03-09,P0002,Groceries,South,140
2022-03-09,P0003,Groceries,West,65
2022-03-09,P0004,Electronics,North,52
2022-03-09,P0005,Furniture,East,173
2022-03-09,P0006,Clothing,South,285
2022-03-09,P0007,Furniture,South,110
2022-03-09,P0008,Electronics,East,16
2022-03-09,P0009,Groceries,North,286
2022-03-09,P0010,Toys,East,58
2022-03-09,P0011,Electronics,North,51
2022-03-09,P0012,Groceries,East,165
2022-03-09,P0013,Toys,North,271
2022-03-09,P0014,Groceries,East,37
2022-03-09,P0015,Electronics,West,58
2022-03-09,P0016,Groceries,South,392
2022-03-09,P0017,Clothing,East,24
2022-03-09,P0018,Groceries,East,55
2022-03-09,P0019,Toys,West,255
2022-03-09,P0020,Electronics,South,42
2022-03-09,P0001,Furniture,North,237
2022-03-09,P0002,Furniture,East,70
2022-03-09,P0003,Furniture,South,427
2022-03-09,P0004,Furniture,West,60
2022-03-09,P0005,Toys,West,26
2022-03-09,P0006,Groceries,East,51
2022-03-09,P0007,Toys,West,118
2022-03-09,P0008,Groceries,South,263
2022-03-09,P0009,Toys,South,27
2022-03-09,P0010,Furniture,South,483
2022-03-09,P0011,Electronics,North,117
2022-03-09,P0012,Groceries,North,52
2022-03-09,P0013,Clothing,South,15
2022-03-09,P0014,Electronics,North,481
2022-03-09,P0015,Toys,North,157
2022-03-09,P0016,Furniture,North,166
2022-03-09,P0017,Toys,West,6
2022-03-09,P0018,Toys,East,124
2022-03-09,P0019,Clothing,East,112
2022-03-09,P0020,Electronics,West,322
2022-03-09,P0001,Furniture,North,90
2022-03-09,P0002,Furniture,East,72
2022-03-09,P0003,Groceries,South,21
2022-03-09,P0004,Furniture,North,167
2022-03-09,P0005,Furniture,East,24
2022-03-09,P0006,Toys,South,69
2022-03-09,P0007,Furniture,West,45
2022-03-09,P0008,Electronics,East,241
2022-03-09,P0009,Groceries,West,179
2022-03-09,P0010,Electronics,North,55
2022-03-09,P0011,Furniture,North,75
2022-03-09,P0012,Toys,South,176
2022-03-09,P0013,Groceries,East,44
2022-03-09,P0014,Toys,North,20
2022-03-09,P0015,Groceries,South,181
2022-03-09,P0016,Toys,East,282
2022-03-09,P0017,Toys,South,23
2022-03-09,P0018,Furniture,East,35
2022-03-09,P0019,Groceries,West,189
2022-03-09,P0020,Electronics,North,145
2022-03-10,P0001,Clothing,East,147
2022-03-10,P0002,Furniture,North,82
2022-03-10,P0003,Toys,North,183
2022-03-10,P0004,Furniture,West,424
2022-03-10,P0005,Toys,South,32
2022-03-10,P0006,Electronics,North,191
2022-03-10,P0007,Toys,West,285
2022-03-10,P0008,Toys,West,100
2022-03-10,P0009,Toys,West,9
2022-03-10,P0010,Toys,West,52
2022-03-10,P0011,Clothing,North,91
2022-03-10,P0012,Clothing,South,235
2022-03-10,P0013,Furniture,North,83
2022-03-10,P0014,Groceries,West,43
2022-03-10,P0015,Groceries,South,106
2022-03-10,P0016,Clothing,East,44
2022-03-10,P0017,Electronics,East,25
2022-03-10,P0018,Electronics,East,41
2022-03-10,P0019,Furniture,South,193
2022-03-10,P0020,Electronics,North,240
2022-03-10,P0001,Furniture,West,123
2022-03-10,P0002,Toys,South,332
2022-03-10,P0003,Groceries,South,230
2022-03-10,P0004,Groceries,North,174
2022-03-10,P0005,Groceries,East,155
2022-03-10,P0006,Groceries,East,180
2022-03-10,P0007,Clothing,East,140
2022-03-10,P0008,Electronics,East,40
2022-03-10,P0009,Toys,East,16
2022-03-10,P0010,Groceries,North,230
2022-03-10,P0011,Furniture,North,22
2022-03-10,P0012,Toys,North,147
2022-03-10,P0013,Clothing,South,340
2022-03-10,P0014,Electronics,East,132
2022-03-10,P0015,Electronics,West,82
2022-03-10,P0016,Groceries,North,407
2022-03-10,P0017,Clothing,East,51
2022-03-10,P0018,Toys,South,68
2022-03-10,P0019,Groceries,West,247
2022-03-10,P0020,Toys,South,189
2022-03-10,P0001,Toys,East,129
2022-03-10,P0002,Clothing,East,135
2022-03-10,P0003,Furniture,South,239
2022-03-10,P0004,Furniture,North,208
2022-03-10,P0005,Electronics,West,197
2022-03-10,P0006,Electronics,West,243
2022-03-10,P0007,Clothing,East,68
2022-03-10,P0008,Furniture,West,7
2022-03-10,P0009,Groceries,East,381
2022-03-10,P0010,Groceries,South,39
2022-03-10,P0011,Toys,West,137
2022-03-10,P0012,Groceries,West,354
2022-03-10,P0013,Toys,South,336
2022-03-10,P0014,Groceries,South,2
2022-03-10,P0015,Furniture,West,448
2022-03-10,P0016,Furniture,South,79
2022-03-10,P0017,Clothing,East,75
2022-03-10,P0018,Groceries,West,190
2022-03-10,P0019,Clothing,South,11
2022-03-10,P0020,Clothing,West,137
2022-03-10,P0001,Clothing,North,43
2022-03-10,P0002,Electronics,West,93
2022-03-10,P0003,Clothing,East,75
2022-03-10,P0004,Toys,East,24
2022-03-10,P0005,Groceries,East,67
2022-03-10,P0006,Electronics,East,37
2022-03-10,P0007,Electronics,East,60
2022-03-10,P0008,Clothing,West,139
2022-03-10,P0009,Groceries,East,118
2022-03-10,P0010,Electronics,North,67
2022-03-10,P0011,Clothing,West,136
2022-03-10,P0012,Clothing,North,53
2022-03-10,P0013,Groceries,South,230
2022-03-10,P0014,Electronics,East,217
2022-03-10,P0015,Toys,West,33
2022-03-10,P0016,Furniture,South,185
2022-03-10,P0017,Electronics,East,1
2022-03-10,P0018,Toys,North,114
2022-03-10,P0019,Clothing,South,177
2022-03-10,P0020,Clothing,North,310
2022-03-10,P0001,Groceries,West,151
2022-03-10,P0002,Groceries,East,11
2022-03-10,P0003,Furniture,South,39
2022-03-10,P0004,Clothing,South,47
2022-03-10,P0005,Groceries,West,109
2022-03-10,P0006,Toys,East,139
2022-03-10,P0007,Groceries,East,22
2022-03-10,P0008,Electronics,North,136
2022-03-10,P0009,Clothing,East,98
2022-03-10,P0010,Furniture,South,38
2022-03-10,P0011,Toys,East,188
2022-03-10,P0012,Toys,East,87
2022-03-10,P0013,Electronics,South,85
2022-03-10,P0014,Groceries,South,111
2022-03-10,P0015,Groceries,South,247
2022-03-10,P0016,Toys,South,55
2022-03-10,P0017,Furniture,West,59
2022-03-10,P0018,Electronics,East,258
2022-03-10,P0019,Electronics,West,307
2022-03-10,P0020,Toys,West,112
2022-03-11,P0001,Groceries,North,141
2022-03-11,P0002,Groceries,East,230
2022-03-11,P0003,Clothing,East,441
2022-03-11,P0004,Clothing,South,66
2022-03-11,P0005,Toys,North,268
2022-03-11,P0006,Toys,West,202
2022-03-11,P0007,Electronics,North,0
2022-03-11,P0008,Electronics,East,35
2022-03-11,P0009,Electronics,West,38
2022-03-11,P0010,Clothing,North,41
2022-03-11,P0011,Furniture,North,298
2022-03-11,P0012,Furniture,West,60
2022-03-11,P0013,Groceries,West,161
2022-03-11,P0014,Clothing,West,69
2022-03-11,P0015,Clothing,North,270
2022-03-11,P0016,Electronics,North,156
2022-03-11,P0017,Electronics,North,122
2022-03-11,P0018,Toys,West,56
2022-03-11,P0019,Toys,West,56
2022-03-11,P0020,Furniture,West,81
2022-03-11,P0001,Furniture,South,29
2022-03-11,P0002,Electronics,West,161
2022-03-11,P0003,Toys,North,94
2022-03-11,P0004,Furniture,West,54
2022-03-11,P0005,Groceries,South,106
2022-03-11,P0006,Groceries,North,295
2022-03-11,P0007,Toys,West,361
2022-03-11,P0008,Groceries,South,135
2022-03-11,P0009,Electronics,East,47
2022-03-11,P0010,Electronics,North,56
2022-03-11,P0011,Groceries,South,258
2022-03-11,P0012,Clothing,West,141
2022-03-11,P0013,Electronics,South,54
2022-03-11,P0014,Furniture,North,138
2022-03-11,P0015,Groceries,South,70
2022-03-11,P0016,Electronics,West,65
2022-03-11,P0017,Furniture,West,90
2022-03-11,P0018,Electronics,North,173
2022-03-11,P0019,Toys,West,108
2022-03-11,P0020,Electronics,East,119
2022-03-11,P0001,Furniture,North,416
2022-03-11,P0002,Groceries,North,412
2022-03-11,P0003,Electronics,North,241
2022-03-11,P0004,Clothing,South,333
2022-03-11,P0005,Groceries,South,112
2022-03-11,P0006,Groceries,East,14
2022-03-11,P0007,Electronics,East,121
2022-03-11,P0008,Electronics,South,130
2022-03-11,P0009,Electronics,North,36
2022-03-11,P0010,Furniture,South,10
2022-03-11,P0011,Clothing,East,62
2022-03-11,P0012,Clothing,East,85
2022-03-11,P0013,Electronics,East,240
2022-03-11,P0014,Clothing,North,75
2022-03-11,P0015,Toys,South,2
2022-03-11,P0016,Toys,South,64
2022-03-11,P0017,Electronics,East,115
2022-03-11,P0018,Electronics,South,175
2022-03-11,P0019,Clothing,West,165
2022-03-11,P0020,Toys,West,192
2022-03-11,P0001,Clothing,West,116
2022-03-11,P0002,Groceries,North,253
2022-03-11,P0003,Furniture,West,209
2022-03-11,P0004,Groceries,West,252
2022-03-11,P0005,Electronics,West,124
2022-03-11,P0006,Groceries,East,88
2022-03-11,P0007,Clothing,North,74
2022-03-11,P0008,Furniture,North,45
2022-03-11,P0009,Toys,East,132
2022-03-11,P0010,Furniture,South,349
2022-03-11,P0011,Toys,East,45
2022-03-11,P0012,Furniture,South,34
2022-03-11,P0013,Furniture,North,97
2022-03-11,P0014,Furniture,West,36
2022-03-11,P0015,Groceries,East,24
2022-03-11,P0016,Furniture,South,75
2022-03-11,P0017,Groceries,North,78
2022-03-11,P0018,Toys,South,79
2022-03-11,P0019,Toys,East,143
2022-03-11,P0020,Groceries,South,71
2022-03-11,P0001,Clothing,West,9
2022-03-11,P0002,Electronics,West,236
2022-03-11,P0003,Groceries,North,104
2022-03-11,P0004,Electronics,North,159
2022-03-11,P0005,Clothing,North,280
2022-03-11,P0006,Toys,East,75
2022-03-11,P0007,Groceries,North,328
2022-03-11,P0008,Toys,South,174
2022-03-11,P0009,Furniture,East,270
2022-03-11,P0010,Electronics,North,305
2022-03-11,P0011,Groceries,South,85
2022-03-11,P0012,Clothing,East,128
2022-03-11,P0013,Electronics,West,159
2022-03-11,P0014,Toys,North,6
2022-03-11,P0015,Furniture,West,260
2022-03-11,P0016,Toys,South,1
2022-03-11,P0017,Furniture,East,9
2022-03-11,P0018,Furniture,East,382
2022-03-11,P0019,Electronics,East,24
2022-03-11,P0020,Electronics,North,179
2022-03-12,P0001,Electronics,East,194
2022-03-12,P0002,Toys,West,307
2022-03-12,P0003,Groceries,South,59
2022-03-12,P0004,Electronics,South,135
2022-03-12,P0005,Electronics,East,19
2022-03-12,P0006,Electronics,West,431
2022-03-12,P0007,Furniture,East,10
2022-03-12,P0008,Furniture,West,170
2022-03-12,P0009,Groceries,South,59
2022-03-12,P0010,Furniture,North,60
2022-03-12,P0011,Clothing,East,154
2022-03-12,P0012,Groceries,South,35
2022-03-12,P0013,Toys,North,218
2022-03-12,P0014,Electronics,South,32
2022-03-12,P0015,Toys,North,32
2022-03-12,P0016,Electronics,North,75
2022-03-12,P0017,Furniture,East,299
2022-03-12,P0018,Electronics,North,196
2022-03-12,P0019,Clothing,North,84
2022-03-12,P0020,Clothing,East,32
2022-03-12,P0001,Clothing,East,93
2022-03-12,P0002,Groceries,East,165
2022-03-12,P0003,Furniture,North,52
2022-03-12,P0004,Clothing,North,47
2022-03-12,P0005,Furniture,East,175
2022-03-12,P0006,Groceries,South,67
2022-03-12,P0007,Groceries,West,106
2022-03-12,P0008,Groceries,North,53
2022-03-12,P0009,Clothing,North,82
2022-03-12,P0010,Toys,West,238
2022-03-12,P0011,Furniture,East,120
2022-03-12,P0012,Electronics,East,133
2022-03-12,P0013,Groceries,North,38
2022-03-12,P0014,Furniture,West,139
2022-03-12,P0015,Toys,West,53
2022-03-12,P0016,Toys,East,222
2022-03-12,P0017,Clothing,East,50
2022-03-12,P0018,Electronics,East,164
2022-03-12,P0019,Electronics,South,102
2022-03-12,P0020,Clothing,West,29
2022-03-12,P0001,Clothing,South,249
2022-03-12,P0002,Furniture,West,40
2022-03-12,P0003,Toys,South,130
2022-03-12,P0004,Furniture,South,51
2022-03-12,P0005,Toys,North,28
2022-03-12,P0006,Furniture,North,386
2022-03-12,P0007,Clothing,South,99
2022-03-12,P0008,Toys,West,45
2022-03-12,P0009,Clothing,East,32
2022-03-12,P0010,Furniture,North,2
2022-03-12,P0011,Toys,North,77
2022-03-12,P0012,Clothing,North,43
2022-03-12,P0013,Toys,East,113
2022-03-12,P0014,Toys,South,144
2022-03-12,P0015,Toys,South,76
2022-03-12,P0016,Toys,East,273
2022-03-12,P0017,Groceries,North,48
2022-03-12,P0018,Electronics,South,4
2022-03-12,P0019,Furniture,West,37
2022-03-12,P0020,Furniture,East,286
2022-03-12,P0001,Groceries,East,329
2022-03-12,P0002,Electronics,North,355
2022-03-12,P0003,Electronics,South,19
2022-03-12,P0004,Furniture,South,97
2022-03-12,P0005,Toys,East,252
2022-03-12,P0006,Clothing,West,66
2022-03-12,P0007,Clothing,East,209
2022-03-12,P0008,Toys,South,302
2022-03-12,P0009,Groceries,South,444
2022-03-12,P0010,Groceries,North,162
2022-03-12,P0011,Furniture,West,113
2022-03-12,P0012,Electronics,North,332
2022-03-12,P0013,Toys,West,6
2022-03-12,P0014,Furniture,North,217
2022-03-12,P0015,Electronics,East,0
2022-03-12,P0016,Electronics,East,92
2022-03-12,P0017,Toys,South,18
2022-03-12,P0018,Groceries,East,207
2022-03-12,P0019,Electronics,West,40
2022-03-12,P0020,Groceries,East,214
2022-03-12,P0001,Electronics,East,170
2022-03-12,P0002,Toys,East,252
2022-03-12,P0003,Toys,South,331
2022-03-12,P0004,Toys,East,397
2022-03-12,P0005,Groceries,West,2
2022-03-12,P0006,Furniture,North,209
2022-03-12,P0007,Groceries,North,320
2022-03-12,P0008,Clothing,East,157
2022-03-12,P0009,Toys,South,227
2022-03-12,P0010,Furniture,North,255
2022-03-12,P0011,Toys,North,49
2022-03-12,P0012,Furniture,South,142
2022-03-12,P0013,Groceries,South,38
2022-03-12,P0014,Furniture,West,5
2022-03-12,P0015,Electronics,South,324
2022-03-12,P0016,Toys,North,107
2022-03-12,P0017,Clothing,South,355
2022-03-12,P0018,Toys,West,33
2022-03-12,P0019,Groceries,West,79
2022-03-12,P0020,Toys,North,434
2022-03-13,P0001,Clothing,North,95
2022-03-13,P0002,Toys,East,149
2022-03-13,P0003,Groceries,North,12
2022-03-13,P0004,Toys,East,294
2022-03-13,P0005,Groceries,South,195
2022-03-13,P0006,Toys,West,64
2022-03-13,P0007,Furniture,East,210
2022-03-13,P0008,Toys,West,70
2022-03-13,P0009,Furniture,West,171
2022-03-13,P0010,Furniture,West,34
2022-03-13,P0011,Clothing,North,216
2022-03-13,P0012,Toys,East,170
2022-03-13,P0013,Furniture,East,301
2022-03-13,P0014,Furniture,North,1
2022-03-13,P0015,Clothing,South,63
2022-03-13,P0016,Groceries,West,24
2022-03-13,P0017,Groceries,North,258
2022-03-13,P0018,Toys,West,127
2022-03-13,P0019,Clothing,East,124
2022-03-13,P0020,Toys,North,181
2022-03-13,P0001,Groceries,East,147
2022-03-13,P0002,Toys,East,295
2022-03-13,P0003,Furniture,East,60
2022-03-13,P0004,Groceries,West,103
2022-03-13,P0005,Groceries,East,9
2022-03-13,P0006,Groceries,South,180
2022-03-13,P0007,Furniture,South,349
2022-03-13,P0008,Clothing,South,55
2022-03-13,P0009,Furniture,South,39
2022-03-13,P0010,Groceries,West,73
2022-03-13,P0011,Furniture,East,315
2022-03-13,P0012,Furniture,South,199
2022-03-13,P0013,Toys,East,265
2022-03-13,P0014,Furniture,North,348
2022-03-13,P0015,Toys,South,109
2022-03-13,P0016,Groceries,East,83
2022-03-13,P0017,Toys,East,381
2022-03-13,P0018,Electronics,West,53
2022-03-13,P0019,Groceries,East,156
2022-03-13,P0020,Clothing,North,118
2022-03-13,P0001,Groceries,East,37
2022-03-13,P0002,Electronics,North,23
2022-03-13,P0003,Toys,West,54
2022-03-13,P0004,Electronics,South,289
2022-03-13,P0005,Groceries,East,73
2022-03-13,P0006,Clothing,South,123
2022-03-13,P0007,Clothing,North,111
2022-03-13,P0008,Toys,South,85
2022-03-13,P0009,Clothing,West,105
2022-03-13,P0010,Furniture,West,17
2022-03-13,P0011,Electronics,South,147
2022-03-13,P0012,Groceries,East,97
2022-03-13,P0013,Furniture,West,0
2022-03-13,P0014,Electronics,South,24
2022-03-13,P0015,Furniture,East,20
2022-03-13,P0016,Groceries,South,137
2022-03-13,P0017,Electronics,South,302
2022-03-13,P0018,Furniture,East,18
2022-03-13,P0019,Furniture,North,169
2022-03-13,P0020,Clothing,South,1
2022-03-13,P0001,Electronics,East,84
2022-03-13,P0002,Clothing,South,212
2022-03-13,P0003,Groceries,East,16
